index,negative,neutral,positive
31267756,0.4640242,0.50577396,0.030201826
26197734,0.33521903,0.61516064,0.04962033
35987457,0.003653362,0.5189277,0.4774189
28118579,0.03323127,0.76701945,0.19974926
10270809,0.017795255,0.8436748,0.13852991
7869288,0.4344518,0.528095,0.037453204
26230601,0.13830279,0.72394824,0.13774906
8636365,0.17897242,0.74320096,0.077826574
25095736,0.10506254,0.6505593,0.24437821
21411112,0.3342409,0.5922849,0.07347415
19238378,0.23285502,0.6048838,0.16226122
6302415,0.44862017,0.51211387,0.039266
23887068,0.22223032,0.71958596,0.058183745
20824552,0.13711461,0.7108114,0.15207393
2887314,0.36326,0.5748427,0.06189735
8884368,0.2062568,0.63241917,0.161324
916775,0.6575377,0.32085806,0.021604195
32274453,0.5143147,0.43681052,0.048874725
22215272,0.042363126,0.5878731,0.36976385
5257549,0.41026983,0.49959186,0.0901384
1860972,0.39177236,0.55310273,0.05512491
30312846,0.48560983,0.49439305,0.019997109
314093,0.40924028,0.5374984,0.053261362
11713761,0.38428727,0.5706923,0.04502037
31629,0.5545214,0.4204847,0.0249939
28203472,0.47168472,0.50972015,0.018595085
32036016,0.009253787,0.93964434,0.051101826
5379935,0.05905963,0.8214256,0.11951472
23913031,0.034676634,0.7168489,0.24847448
142457,0.40922475,0.54561514,0.045160133
13432613,0.34827328,0.62711173,0.024614979
4794695,0.62214047,0.35227185,0.025587734
24473476,0.41086605,0.5485864,0.04054755
33114906,0.115298495,0.8253213,0.059380192
20273375,0.36315772,0.55412996,0.08271232
35669921,0.36362892,0.54081804,0.09555307
6563473,0.50102603,0.44853666,0.050437253
13206178,0.038376678,0.578627,0.38299635
24681159,0.027125666,0.83833164,0.13454263
19420639,0.24934776,0.6852046,0.06544768
19787835,0.0012353732,0.08087024,0.91789436
24462994,0.035604957,0.8306861,0.13370895
685832,0.3238922,0.6311321,0.044975653
2663296,0.29851598,0.6274301,0.074053906
24797567,0.2609736,0.5372137,0.20181271
31665107,0.32921633,0.6160936,0.05469016
11380221,0.17855209,0.6146857,0.20676218
3830101,0.29882732,0.64411426,0.057058446
25942781,0.2581316,0.562994,0.17887443
28222279,0.7447321,0.23477079,0.020497115
9710883,0.26891366,0.5940813,0.13700509
277149,0.37219864,0.5480201,0.07978119
3815505,0.35316414,0.60200167,0.044834156
1126572,0.31886742,0.5600605,0.12107215
31322368,0.6148644,0.35519838,0.029937224
13023545,0.087991595,0.6283593,0.28364912
26007295,0.53886396,0.42583868,0.03529732
3151839,0.333778,0.61237735,0.0538447
15712710,0.904764,0.08873715,0.0064988458
31093288,0.0745894,0.82893914,0.0964714
1975939,0.6757008,0.3081393,0.016159926
10619482,0.58742,0.3910076,0.021572372
13332407,0.29066527,0.5992798,0.11005491
6089288,0.37027204,0.5578478,0.07188015
17405162,0.38812685,0.5208558,0.091017336
3076631,0.8384417,0.15373875,0.007819512
6787125,0.41625297,0.48552355,0.09822349
11770563,0.74220055,0.24373566,0.014063813
2430462,0.39350238,0.563497,0.043000616
35254495,0.8245267,0.17072691,0.004746346
7352183,0.49848628,0.4775434,0.023970345
19936740,0.6156932,0.36853093,0.015775861
5716888,0.1518878,0.7523731,0.095739044
25727077,0.50450504,0.455575,0.039920025
10679031,0.059858624,0.43095487,0.5091865
2728447,0.31974778,0.5960514,0.08420087
5747495,0.020664971,0.7696219,0.20971315
5112444,0.10931819,0.7661747,0.12450712
234731,0.5266339,0.44008085,0.03328525
2483209,0.41441247,0.54378295,0.041804615
16965135,0.016582558,0.7562905,0.22712699
3600059,0.06751377,0.6038855,0.3286007
8069398,0.46709004,0.4776331,0.05527681
21081380,0.32130504,0.6550411,0.023653876
10778878,0.44858086,0.51863337,0.032785766
4623520,0.3154461,0.542366,0.14218791
25520370,0.33593833,0.54715633,0.11690531
20767875,0.4554731,0.46009234,0.08443455
36325441,0.1652358,0.66374916,0.1710151
9001270,0.41763693,0.47002435,0.11233878
13638226,0.45781,0.5160901,0.02609993
31518744,0.40156692,0.56194067,0.036492404
18906983,0.043828346,0.7027178,0.25345385
8140468,0.270926,0.6525913,0.07648273
3060410,0.09719549,0.4663288,0.43647566
36057867,0.56227094,0.42621386,0.011515214
25242499,0.5448874,0.411777,0.04333561
5391943,0.4148784,0.50755036,0.07757124
1764812,0.50519466,0.45360485,0.04120057
25505873,0.38198996,0.5532543,0.06475578
32452362,0.00954657,0.34781176,0.64264166
19771801,0.26121286,0.5801433,0.15864386
27073625,0.006247987,0.24594015,0.74781185
10792032,0.5880489,0.38328308,0.028668055
18675203,0.42094606,0.5386595,0.040394492
4622896,0.3708229,0.5881124,0.0410647
1128444,0.6915562,0.28341582,0.025027962
541642,0.28688145,0.671166,0.041952536
13007814,0.29964277,0.576387,0.12397023
25155176,0.43599433,0.50729996,0.056705732
1053502,0.3697591,0.5777817,0.05245913
1429574,0.64709127,0.31755778,0.035350967
34429074,0.35058302,0.56154776,0.08786922
1131832,0.2444876,0.6067826,0.14872971
6643948,0.7763718,0.2037215,0.019906733
4763447,0.063937545,0.4994033,0.4366591
27341604,0.49095044,0.43818262,0.07086702
13277969,0.3889255,0.5751713,0.035903234
23731386,0.48963666,0.48430347,0.02605985
19104869,0.5973283,0.36207473,0.040596906
2272403,0.25769335,0.5809295,0.16137716
2980727,0.36869466,0.5732661,0.05803925
5697845,0.52377933,0.44900355,0.027217105
5569730,0.38780487,0.5353033,0.07689191
10279937,0.26236996,0.6894095,0.048220538
16166406,0.04145348,0.45173305,0.5068135
8352931,0.4216094,0.5016283,0.07676228
18565134,0.26610002,0.6660988,0.06780122
11386632,0.11802406,0.7176591,0.16431685
20928879,0.027289482,0.5501935,0.42251703
26613721,0.74125105,0.24806654,0.010682359
4450578,0.6083121,0.35207927,0.039608657
9823209,0.9007486,0.094203904,0.0050475397
10883060,0.09500427,0.5304333,0.37456244
23988883,0.2844713,0.6792919,0.036236692
6766613,0.3033798,0.61647993,0.080140226
19928595,0.028091999,0.6851492,0.28675872
2305786,0.16667928,0.6002878,0.23303288
8710347,0.12675758,0.45769188,0.41555053
32405156,0.17599441,0.71064544,0.11336013
32987543,0.4850533,0.48290613,0.03204055
1996562,0.47037008,0.48011425,0.049515717
21664006,0.33540118,0.60067886,0.06391999
35031759,0.4561196,0.48689988,0.056980535
330874,0.24756305,0.671886,0.08055088
2825783,0.02747549,0.8909074,0.08161701
15392682,0.4225501,0.52501047,0.0524394
3896645,0.32365412,0.5955816,0.080764286
9450708,0.44066337,0.49104834,0.06828832
217783,0.09187797,0.70017594,0.20794603
35569446,0.31222442,0.5651417,0.12263393
31457501,0.6042316,0.37903738,0.016730985
17853465,0.13708283,0.5322447,0.33067247
25567085,0.3590701,0.54357165,0.09735832
6811111,0.410616,0.5664966,0.02288735
28926759,0.44393834,0.5198628,0.036198873
23013129,0.49365354,0.45271155,0.053634934
5046538,0.21843132,0.7066656,0.07490317
34092532,0.3998476,0.54533505,0.054817338
7845053,0.29877993,0.5980858,0.10313427
5649438,0.260756,0.5947444,0.14449963
5557065,0.2167589,0.6071401,0.17610095
14855818,0.16508475,0.63107723,0.20383804
30607979,0.013160059,0.44443822,0.5424018
18920316,0.5221731,0.45430607,0.023520773
12498936,0.47025982,0.49105144,0.038688693
28427194,0.20286618,0.71044654,0.08668727
23994681,0.043057885,0.38026282,0.5766793
787058,0.30924216,0.6501661,0.040591765
29227920,0.3905503,0.57174724,0.03770249
5654699,0.21259502,0.71111786,0.076287106
11486825,0.6180065,0.36705405,0.014939365
5226194,0.18677957,0.6274164,0.18580411
896674,0.4299638,0.5224184,0.047617823
23891709,0.032690305,0.30971032,0.6575994
32000219,0.3308079,0.5909946,0.078197576
14717678,0.32048503,0.51669854,0.16281642
19816688,0.09087954,0.8358938,0.073226675
76361,0.23918979,0.6555257,0.10528447
8438951,0.5039235,0.4293815,0.06669501
19944273,0.19534923,0.70521474,0.09943607
7596752,0.35519955,0.5715397,0.0732607
12098160,0.25719884,0.6097968,0.13300426
35000773,0.5489135,0.43116614,0.019920371
2098715,0.32911748,0.60287786,0.06800471
29067819,0.3442348,0.5931741,0.06259101
31391928,0.19059294,0.76987225,0.039534766
29649592,0.12142415,0.67900383,0.19957204
2351556,0.5159914,0.451462,0.03254663
10629623,0.23354597,0.6152594,0.15119462
8982459,0.45699063,0.50655985,0.03644953
15071971,0.33983764,0.5580364,0.10212605
10621672,0.47659028,0.48360267,0.039807007
2882838,0.23928513,0.70350546,0.057209447
14312549,0.28560102,0.62614435,0.08825464
31518066,0.67250836,0.3130317,0.014459858
26613648,0.59188056,0.379947,0.028172377
24640838,0.6270397,0.33501053,0.037949797
30084641,0.10043416,0.7423051,0.15726075
21149183,0.45987755,0.50061184,0.039510645
33455384,0.9565174,0.041381523,0.0021010537
2001887,0.27682585,0.6154536,0.10772054
18612962,0.20070471,0.7208847,0.07841058
1348418,0.09483237,0.80347425,0.10169335
30643953,0.6954473,0.28593484,0.01861788
3150394,0.28304073,0.64750546,0.06945383
28704226,0.4103735,0.5088324,0.08079412
10393953,0.5382764,0.4459404,0.01578321
23926423,0.8803419,0.114965715,0.004692453
34992056,0.6840504,0.2906251,0.025324522
11089663,0.16072644,0.78954417,0.049729433
24142265,0.369182,0.61030084,0.020517126
25807540,0.38016018,0.56288683,0.056952942
11527293,0.4327054,0.5030528,0.0642418
2294598,0.46860766,0.5100661,0.02132622
29462285,0.11415377,0.7660996,0.119746655
1784731,0.23872548,0.613575,0.14769955
11471255,0.2203332,0.7213008,0.058366116
11805834,0.5307284,0.43235588,0.036915634
16168391,0.08599801,0.6588992,0.2551028
1399631,0.54053086,0.42847407,0.030995049
16811312,0.2363474,0.58106774,0.18258485
2330930,0.2784797,0.65293336,0.06858686
9776644,0.39451814,0.55454403,0.050937876
3239688,0.54563653,0.43196726,0.02239619
2689080,0.4612647,0.5073066,0.031428743
36267049,0.41822922,0.53369606,0.048074752
29656423,0.13412973,0.61854374,0.24732648
25687590,0.42819023,0.50448257,0.06732717
20774714,0.2880852,0.6715399,0.04037491
24882606,0.20271648,0.6691365,0.12814705
9650458,0.15247524,0.64206505,0.20545968
2887199,0.23226827,0.62710917,0.14062254
6944471,0.22108978,0.67600435,0.10290586
34981934,0.64925015,0.34211224,0.008637623
1413353,0.2056963,0.75005776,0.04424594
21035176,0.22564548,0.6998462,0.07450826
6493268,0.036284983,0.6669838,0.29673123
2134118,0.30540422,0.592027,0.10256873
2421234,0.24323502,0.716403,0.04036194
10074270,0.03830311,0.41047934,0.5512175
8262764,0.33828157,0.5702517,0.091466695
9815938,0.051958457,0.5445646,0.40347692
6315178,0.27049154,0.69784963,0.03165885
13038633,0.35841858,0.5305756,0.11100585
17391299,0.8187574,0.16828394,0.012958609
363255,0.4295551,0.47024098,0.10020397
26035388,0.3738332,0.56236523,0.063801564
31718825,0.015162496,0.36113414,0.62370336
28066419,0.52250725,0.4093284,0.06816436
61059,0.45943847,0.4978164,0.042745113
5425039,0.4903542,0.440036,0.06960977
42222,0.21306539,0.67601913,0.110915504
15579410,0.36699742,0.592915,0.040087543
2885119,0.1099307,0.76143295,0.12863636
22578492,0.38968533,0.5397875,0.07052722
14851553,0.4240181,0.43431103,0.14167081
6426885,0.41563168,0.5352938,0.049074553
4851941,0.53395444,0.42652944,0.039516162
5558503,0.18719915,0.7020255,0.110775284
26729192,0.3975612,0.53272337,0.069715455
4204059,0.19619755,0.69665426,0.10714817
28035306,0.26384932,0.6627404,0.073410265
2099934,0.2943161,0.5959178,0.10976605
18626958,0.42006147,0.49480182,0.08513663
19998583,0.16749376,0.71757597,0.11493024
2502547,0.22854774,0.6339512,0.13750102
33871412,0.59954923,0.37399766,0.026453055
4220745,0.1418146,0.6763468,0.18183863
35482122,0.2487263,0.6329301,0.118343614
1876331,0.5199986,0.4444931,0.03550827
612803,0.33183545,0.63898677,0.02917779
7488792,0.0973122,0.5047765,0.3979113
2484540,0.4151287,0.5129193,0.07195202
21392328,0.64201474,0.33290792,0.025077341
13544842,0.037501764,0.8527979,0.1097003
27960481,0.3631253,0.59708726,0.039787397
35790648,0.2209056,0.7083001,0.07079435
12940547,0.40375197,0.559257,0.03699104
1169398,0.5657724,0.39986444,0.03436315
24654419,0.53588116,0.4358963,0.02822249
29039930,0.5973252,0.37451774,0.02815703
12328269,0.45376742,0.4935535,0.052679077
5401902,0.47174865,0.46760854,0.060642827
18792792,0.4362503,0.5226707,0.041078985
3454332,0.40200973,0.53004915,0.06794111
3370990,0.34542757,0.56489295,0.0896794
12752698,0.3000977,0.6435616,0.056340717
32880004,0.30444252,0.5818763,0.11368113
3509188,0.43923032,0.52249426,0.038275402
2541757,0.33052924,0.6035622,0.065908544
4457806,0.68967074,0.28200528,0.02832404
10450776,0.028405132,0.60336214,0.36823267
607735,0.2330042,0.6063783,0.16061744
35058386,0.31925902,0.5769784,0.1037626
34806850,0.28434923,0.59235597,0.12329481
10657592,0.4781265,0.48650336,0.035370182
30027417,0.6728827,0.29368243,0.033434864
3611280,0.6187498,0.3553944,0.025855897
20833896,0.69414395,0.28161055,0.02424556
3837,0.45523417,0.4865696,0.058196202
16200112,0.2941212,0.65327793,0.052600875
1378672,0.6388075,0.3292267,0.031965844
35542282,0.49907902,0.4526405,0.04828045
10523539,0.4632679,0.5005375,0.036194574
26913763,0.14188199,0.73279005,0.125328
13243218,0.41995212,0.54433495,0.035712864
25632827,0.28114927,0.6579496,0.06090107
2775046,0.4004634,0.5109497,0.08858694
6022701,0.2764861,0.6241945,0.09931944
17958786,0.39988983,0.556604,0.043506134
10070111,0.5244911,0.42002624,0.055482656
14160641,0.2724838,0.60290676,0.12460947
7938436,0.32865256,0.56334573,0.1080017
7624920,0.16054524,0.71538776,0.124066986
4195543,0.31507096,0.6218965,0.0630326
3263452,0.22179294,0.62835526,0.14985178
10799167,0.26722792,0.61230177,0.12047032
3033392,0.28454947,0.62465644,0.09079409
33764805,0.023244271,0.65582025,0.32093546
21791457,0.18875188,0.6981609,0.1130873
35744840,0.25463808,0.5442464,0.20111555
12148707,0.9153342,0.08154556,0.003120203
676909,0.37377235,0.56290567,0.06332199
29642697,0.15073022,0.697574,0.1516957
25417931,0.20117515,0.6461457,0.15267916
19308640,0.2836988,0.63710517,0.07919595
1364899,0.5459053,0.4178825,0.03621222
695540,0.2455484,0.5553876,0.19906396
21760793,0.7672417,0.22407466,0.008683646
3744721,0.27865246,0.51673996,0.20460759
20599779,0.29368982,0.6153868,0.09092344
10639796,0.4090342,0.5294133,0.061552532
27567823,0.124216765,0.784743,0.09104021
31361927,0.2129582,0.68935174,0.09769003
9362655,0.69262767,0.29666674,0.010705663
26273128,0.016184008,0.899837,0.083979055
33988195,0.11890393,0.76642627,0.11466979
2861237,0.6652974,0.31623176,0.01847079
4626310,0.14550722,0.7637131,0.09077967
36899099,0.021338493,0.9328532,0.04580822
23173019,0.6971307,0.2823828,0.02048654
28620895,0.13475887,0.73675656,0.12848455
14618858,0.72156566,0.26416025,0.014274081
27372372,0.16048129,0.6953202,0.14419848
9629572,0.47104618,0.48796764,0.040986203
19898036,0.28115335,0.615682,0.1031646
451866,0.34096387,0.61747354,0.041562587
12139040,0.3345146,0.6147194,0.050766036
1680070,0.37638226,0.5667098,0.05690795
14946143,0.5791392,0.39830965,0.022551173
34115082,0.3266971,0.5903317,0.0829712
25826180,0.399971,0.53163165,0.06839736
2922151,0.31510875,0.5818473,0.10304395
16490670,0.22107811,0.54072833,0.23819363
35394284,0.7960104,0.19687672,0.007112915
1836982,0.041601624,0.88752633,0.07087197
34046366,0.033634808,0.26765355,0.69871163
28736103,0.1393993,0.8222454,0.038355228
6836819,0.0800958,0.6100659,0.3098383
3778613,0.32504493,0.6376487,0.037306376
25826815,0.31755102,0.55769736,0.12475161
1884173,0.2381817,0.6774901,0.084328145
20194103,0.3721855,0.54780096,0.08001349
27484022,0.6425964,0.32731158,0.030091962
19360011,0.11955383,0.7029602,0.177486
815934,0.2658273,0.5849347,0.14923806
11086287,0.4303379,0.4821258,0.08753628
6407029,0.0063141347,0.2528804,0.7408055
5028541,0.07021973,0.74345136,0.1863289
15765881,0.4034076,0.5519434,0.044648997
1249349,0.18868963,0.6575119,0.15379848
18947989,0.330514,0.573353,0.096133016
20509157,0.6814073,0.2925179,0.026074784
18965892,0.37386036,0.522185,0.103954576
18051343,0.21600331,0.6971637,0.08683293
33276254,0.20749485,0.7507616,0.041743577
34528677,0.6148439,0.36377597,0.021380201
593964,0.13049287,0.6503888,0.21911834
24240420,0.67303765,0.30458406,0.022378353
24665535,0.8825774,0.112347394,0.0050752
13893843,0.42017022,0.558247,0.02158279
10707155,0.60332674,0.3538795,0.042793717
33447804,0.46431965,0.46697983,0.06870054
14059291,0.17032,0.6784331,0.15124686
2259073,0.6187538,0.3124284,0.06881779
19437810,0.6148517,0.36840895,0.01673936
20533222,0.3784096,0.55503815,0.06655226
9019882,0.26396015,0.7016973,0.03434252
31855039,0.14354625,0.7187159,0.13773778
15026605,0.30439958,0.64829814,0.04730224
9252149,0.21506308,0.68899024,0.095946684
25388443,0.3241269,0.58972704,0.08614611
23016541,0.7830826,0.20559917,0.011318213
422269,0.20143807,0.701466,0.097095855
31485731,0.5697897,0.39781392,0.032396372
15000816,0.22662053,0.63668805,0.13669147
9626476,0.53757316,0.43459788,0.027828937
26290945,0.01636917,0.530157,0.45347384
27424702,0.48711243,0.44751492,0.065372564
2411357,0.29649052,0.63380915,0.06970031
25855321,0.11194791,0.6825468,0.2055052
1545870,0.05425416,0.43294853,0.5127973
3758886,0.23550522,0.64179695,0.12269782
12138818,0.4812997,0.45416936,0.064530894
13393993,0.59516644,0.366638,0.03819561
9863190,0.6448147,0.3355848,0.019600486
29075058,0.3027131,0.5705745,0.1267124
5673502,0.0038177462,0.41594344,0.58023876
17487908,0.7682298,0.213297,0.018473292
19828237,0.37793642,0.51589847,0.10616511
4911873,0.1355335,0.65826786,0.20619866
5399266,0.12977158,0.6181319,0.2520966
6529514,0.05324641,0.42090574,0.52584785
22637123,0.1646958,0.7566495,0.078654744
18357694,0.14496416,0.8146163,0.040419452
31424114,0.47888386,0.4843891,0.03672711
28935479,0.02770447,0.8074115,0.16488402
9015828,0.43471462,0.5061591,0.059126254
7517533,0.45584518,0.49234,0.05181484
13477013,0.5298742,0.4169485,0.05317733
31146040,0.8746268,0.1200593,0.005313918
34783901,0.3029082,0.6486858,0.04840594
14556392,0.4185456,0.53001094,0.05144341
236122,0.2886391,0.6677709,0.043589972
5222773,0.4470748,0.50897807,0.043947153
34509089,0.027567167,0.9196327,0.052800115
31323870,0.18689014,0.5560645,0.2570454
22216,0.15297703,0.7286551,0.11836791
8612952,0.25005326,0.59132886,0.15861791
5882313,0.04008419,0.9178256,0.042090237
18566573,0.24955653,0.5920382,0.1584053
25358710,0.42361146,0.5306799,0.04570869
19436174,0.013340686,0.49774146,0.48891792
25644848,0.015878519,0.8651975,0.118923955
25152120,0.2792064,0.65957344,0.061220136
35156695,0.35386735,0.538642,0.10749066
15036863,0.51256675,0.45833614,0.029097186
31893550,0.74644744,0.23956135,0.013991239
16666086,0.16897856,0.65582377,0.17519766
26026669,0.2953955,0.5960122,0.108592324
24654294,0.12395012,0.66742796,0.20862196
414349,0.28212792,0.64180005,0.076072
10222495,0.2981893,0.64158666,0.06022405
25080120,0.40480402,0.532622,0.062574014
32012357,0.009131399,0.5885378,0.40233082
10653373,0.38614866,0.5659462,0.047905114
35735486,0.07114901,0.68680716,0.24204381
27476784,0.41858876,0.5387623,0.042649012
954902,0.3396704,0.5380262,0.12230339
10343550,0.25153157,0.6512086,0.09725981
2439924,0.6126766,0.36629927,0.021024127
20950152,0.38062054,0.57474285,0.04463659
39311,0.31372225,0.6613853,0.024892438
27321623,0.3886125,0.5737581,0.037629344
18934490,0.42594832,0.46787915,0.10617249
20393685,0.40959895,0.5192872,0.07111386
12576817,0.41403136,0.52519727,0.060771395
1057284,0.20734297,0.6308196,0.16183738
1436536,0.5268418,0.43478888,0.038369317
4765789,0.34069383,0.58014226,0.079163946
26494388,0.6288512,0.33321127,0.03793756
4089508,0.1416267,0.77791077,0.08046249
1763834,0.09586141,0.8629079,0.04123068
8233777,0.3342988,0.5560574,0.10964379
8960083,0.64686394,0.32571676,0.027419215
623452,0.35269326,0.6098852,0.037421465
6827301,0.519752,0.45373052,0.026517441
3073220,0.5090786,0.43376964,0.05715169
1224344,0.282865,0.5234885,0.19364643
14359569,0.49430203,0.46172366,0.04397435
31227986,0.167231,0.6896447,0.14312427
36125772,0.2576553,0.6637285,0.07861619
22781561,0.41489953,0.55493873,0.030161716
2148370,0.4896257,0.47826612,0.032108206
2010018,0.39799708,0.5463987,0.055604246
4987435,0.33490318,0.5486659,0.116431005
16477359,0.24001998,0.6702959,0.089684084
36261380,0.2181857,0.68749785,0.09431645
23669556,0.1924117,0.7722386,0.03534968
8470910,0.35403457,0.5947877,0.051177703
13736947,0.61590976,0.34518832,0.03890195
33404927,0.42876047,0.53965455,0.031584926
19254681,0.5722826,0.39638206,0.031335406
2474408,0.55645394,0.411826,0.03171999
29246589,0.3654458,0.5986233,0.03593093
4635580,0.45495054,0.49349722,0.0515522
7088758,0.3189675,0.6124211,0.06861135
20244619,0.11164649,0.724559,0.16379449
28063598,0.2852905,0.60646194,0.10824758
4578386,0.2252224,0.62297815,0.1517995
183740,0.3953283,0.5283564,0.07631532
13380578,0.8337377,0.1519323,0.014330002
8786135,0.41906995,0.55035526,0.030574765
1295686,0.48476812,0.4616784,0.053553537
2559713,0.4649125,0.4803069,0.05478052
18246654,0.8714755,0.123220325,0.0053042024
426761,0.12697938,0.69714636,0.17587425
3070954,0.47659615,0.4457423,0.077661484
26049282,0.8280421,0.16393018,0.008027748
24702963,0.11374838,0.7691317,0.117119856
11037141,0.027485745,0.43345568,0.53905857
23991829,0.64671004,0.32898515,0.024304762
5090736,0.36274812,0.5646886,0.072563216
18247508,0.34236094,0.54340285,0.11423618
3059082,0.31663743,0.63449335,0.048869237
828607,0.66074544,0.32722268,0.012031886
2251161,0.4109677,0.5447401,0.044292178
4446736,0.2288452,0.6718193,0.09933547
9264265,0.39028993,0.5389041,0.070806034
10048277,0.53004915,0.42523485,0.044716008
19669545,0.68666637,0.296535,0.016798684
23948026,0.55945283,0.3924551,0.048092127
711106,0.04030342,0.70546615,0.25423044
2652684,0.16471516,0.69153225,0.14375253
5112836,0.64722884,0.33450028,0.018270854
32880476,0.43327457,0.5228066,0.043918855
2704374,0.50860214,0.46187294,0.029524924
26488565,0.27692735,0.6427609,0.08031175
7513491,0.30081323,0.63516104,0.064025715
4179770,0.39278638,0.56477684,0.04243677
32255889,0.13949566,0.6951246,0.16537976
7024876,0.24424016,0.6306607,0.12509914
28078410,0.76728445,0.21587929,0.01683632
19237560,0.39996427,0.5096164,0.09041938
695435,0.53720057,0.43322644,0.029572975
27605718,0.44573677,0.5101757,0.044087533
7344950,0.18141508,0.6564913,0.1620936
27162062,0.47689956,0.49241298,0.030687355
27482742,0.45416436,0.521275,0.024560682
1447885,0.40068057,0.5427009,0.056618538
20530214,0.3785076,0.5463134,0.07517904
2526818,0.4571873,0.45027223,0.092540525
5133308,0.14369386,0.7387761,0.11753003
23913596,0.020295976,0.43509257,0.54461145
9779498,0.43846017,0.5300387,0.03150112
11129310,0.089083,0.72712386,0.18379319
27227959,0.67215455,0.30665025,0.021195197
2014153,0.21226299,0.6603086,0.12742841
6005439,0.24233045,0.64697105,0.11069848
31831869,0.33833438,0.6018256,0.059840072
25902448,0.63591176,0.33134532,0.032742925
8094205,0.36225036,0.56613135,0.07161828
42147,0.28924233,0.6022543,0.10850341
702217,0.48616502,0.47745535,0.036379624
2276775,0.2622931,0.65915716,0.078549795
10565718,0.41095006,0.54079676,0.048253223
24871531,0.28344342,0.67287636,0.043680206
11227046,0.1868753,0.6449323,0.1681924
21766755,0.46056804,0.50583875,0.033593267
27701047,0.09926885,0.85723275,0.043498386
8932397,0.2581126,0.6369506,0.10493678
28203916,0.13278873,0.68814677,0.1790645
14438945,0.36966717,0.5597243,0.07060859
17624772,0.44363245,0.4956007,0.060766812
17315314,0.15544562,0.7202608,0.12429362
35003076,0.30259892,0.6019591,0.095441975
6989710,0.50611496,0.43875813,0.055126894
20395814,0.44495925,0.48382193,0.07121879
25722138,0.3135997,0.58394283,0.10245749
22270025,0.017084626,0.70915234,0.27376303
32714222,0.3972727,0.50444555,0.09828175
1475902,0.25891244,0.63141286,0.10967465
882050,0.3592994,0.55869853,0.08200204
36337046,0.06711401,0.7906862,0.14219981
1973848,0.43093124,0.50794274,0.06112599
24970538,0.32616952,0.6210232,0.05280726
6106857,0.2665913,0.5873846,0.14602414
23400318,0.48001343,0.48709014,0.032896448
3754443,0.5087694,0.41201854,0.07921212
32657772,0.35481453,0.5885514,0.056634173
11963758,0.43475696,0.5304094,0.034833625
23348173,0.0062353094,0.47011542,0.5236493
32733139,0.10861617,0.632312,0.2590718
3697394,0.020215387,0.87570703,0.104077585
21854382,0.02754642,0.8177908,0.15466282
12681510,0.43980926,0.46420377,0.09598689
6401155,0.052960455,0.54483855,0.40220094
7352271,0.45579174,0.51730895,0.026899297
797798,0.34065,0.61896014,0.040389907
5667757,0.57728827,0.39303842,0.02967325
4150566,0.45315936,0.5178057,0.029034952
14230829,0.32944533,0.60832316,0.06223152
12196041,0.5869142,0.35902643,0.05405934
12147366,0.36783734,0.57301486,0.059147842
5703641,0.2762686,0.63450944,0.08922195
26166420,0.50917137,0.4437445,0.047084153
61508,0.43904996,0.50022274,0.060727306
3500651,0.34841526,0.5672068,0.08437791
6976850,0.4580361,0.5123812,0.029582655
17249476,0.26968572,0.67293084,0.057383385
24478594,0.2419148,0.673074,0.085011214
12234609,0.35863957,0.5621262,0.0792342
17445002,0.49176586,0.47090942,0.037324734
22136681,0.57086754,0.37069827,0.05843421
24985700,0.6204538,0.3528147,0.026731487
29201529,0.59585834,0.38039866,0.023742955
8316422,0.1629875,0.6724024,0.16461016
1244836,0.4176157,0.5158804,0.06650383
10086955,0.28171813,0.6581711,0.060110707
4492975,0.18845965,0.6686164,0.14292394
35490374,0.4752047,0.49161768,0.03317768
29303900,0.38031435,0.5375242,0.08216145
9507768,0.53917146,0.43225822,0.028570378
32456584,0.2779765,0.63339776,0.088625684
237134,0.11549572,0.7728658,0.11163851
27932459,0.78241265,0.20829791,0.009289465
5618923,0.36189613,0.564163,0.07394084
6124685,0.41770238,0.54287475,0.03942289
9406991,0.41476974,0.5419231,0.043307163
22554167,0.7814658,0.2046084,0.013925788
21731010,0.11524438,0.65468854,0.23006706
16314480,0.801319,0.19178829,0.0068926457
29166776,0.659313,0.3183738,0.02231317
3592202,0.22353512,0.6731225,0.10334235
17030343,0.79557633,0.19471069,0.009712945
1059195,0.855153,0.13355806,0.01128902
12575907,0.3449863,0.584307,0.070706725
12465157,0.3438261,0.59518576,0.060988143
1933551,0.6462623,0.33470437,0.019033415
21045857,0.12389771,0.76297444,0.1131279
20826938,0.62114745,0.36047772,0.018374855
19575034,0.35692787,0.56160253,0.081469595
6887230,0.39452332,0.5649459,0.040530775
26015620,0.38169643,0.5595852,0.058718305
13963229,0.34724516,0.59891653,0.053838342
20903286,0.6963897,0.28906578,0.014544558
34601426,0.36249593,0.5688434,0.06866065
17384281,0.28025094,0.63612646,0.08362258
6825979,0.26195517,0.7000539,0.037990917
1690244,0.3479926,0.5715496,0.08045776
1584981,0.056398906,0.6441713,0.29942977
5130772,0.13616388,0.828198,0.035638124
28237392,0.20392221,0.54534036,0.25073743
4220121,0.37733883,0.57798797,0.044673223
5341691,0.42233562,0.5361821,0.041482262
34593257,0.42916793,0.5353089,0.035523236
24398624,0.81901187,0.17398319,0.007004918
11599737,0.0030670594,0.38629597,0.61063695
3499995,0.25074476,0.6472824,0.101972885
